pharmaid,atc,month,year,maxprice,ddd,inprice,generic,dddperpack,price
91769,A10BB12,7,2005,277.5,206810.819955,165.619995117,0,90.0,277.563335896
91769,A10BB12,8,2005,277.5,215230.31995,165.616668701,0,90.0,277.484157086
91769,A10BB12,9,2005,277.5,223163.369954,165.616668701,0,90.0,277.453322411
91769,A10BB12,10,2005,277.5,202324.319956,165.616668701,0,90.0,277.469501495
91769,A10BB12,11,2005,277.5,220704.479946,146.339996338,0,90.0,277.478363514
91769,A10BB12,12,2005,277.5,408049.01995,114.013336182,0,90.0,276.715800762
91769,A10BB12,1,2006,277.5,199048.049952,131.25,0,90.0,276.784465313
91769,A10BB12,2,2006,277.5,241106.57995,135.416671753,0,90.0,276.881411075
91769,A10BB12,3,2006,277.5,318424.589928,135.416671753,0,90.0,276.759617329
91769,A10BB12,4,2006,277.5,308195.009944,130.010009766,0,90.0,276.528689861
91769,A10BB12,5,2006,277.5,402440.309944,130.010009766,0,90.0,276.397476196
91769,A10BB12,6,2006,276.280487061,442678.769946,154.199996948,0,90.0,276.165904999
91769,A10BB12,7,2006,263.100006104,385931.339936,151.546661377,0,90.0,262.741105556
91769,A10BB12,8,2006,263.100006104,436196.339931,151.546661377,0,90.0,262.733552455
91769,A10BB12,9,2006,263.100006104,446083.109943,128.986663818,0,90.0,262.606201172
91769,A10BB12,10,2006,171.236663818,346486.949944,93.4166641235,0,90.0,167.437831163
91769,A10BB12,11,2006,166.5,296309.789961,93.4166641235,0,90.0,166.637545824
91769,A10BB12,12,2006,165.287857056,258103.889953,84.2333297729,0,90.0,163.338675499
91769,A10BB12,1,2007,124.900001526,151489.979941,68.6066665649,0,90.0,125.009350777
91769,A10BB12,2,2007,124.900001526,174490.559971,68.6066665649,0,90.0,124.899659157
91769,A10BB12,3,2007,124.900001526,217652.489967,68.6100006104,0,90.0,124.918820858
91769,A10BB12,4,2007,124.900001526,175432.94998,68.6100006104,0,90.0,124.899594784
91769,A10BB12,5,2007,124.900001526,201610.349977,68.6100006104,0,90.0,124.899948835
91769,A10BB12,6,2007,124.900001526,210021.389975,68.6100006104,0,90.0,124.899605512
91769,A10BB12,7,2007,124.900001526,188550.719973,68.6100006104,0,90.0,124.899787903
91769,A10BB12,8,2007,124.900001526,200025.899976,68.6100006104,0,90.0,124.899337292
91769,A10BB12,9,2007,124.900001526,188837.009987,68.6100006104,0,90.0,124.923166036
91769,A10BB12,10,2007,124.900001526,198521.909988,68.6100006104,0,90.0,124.92230773
91769,A10BB12,11,2007,124.900001526,197738.099991,68.6100006104,0,90.0,124.899895192
91769,A10BB12,12,2007,124.900001526,244157.129993,68.6100006104,0,90.0,124.899058342
92361,B01AC04,5,2004,532.900024414,69622.8400002,366.309997559,0,28.0,532.89994049
92361,B01AC04,6,2004,532.900024414,79352.8400002,366.309997559,0,28.0,532.899887086
92361,B01AC04,7,2004,532.900024414,70092.0080004,366.309997559,0,28.0,532.899673463
92361,B01AC04,8,2004,532.900024414,56333.0320005,366.309997559,0,28.0,532.899887086
92361,B01AC04,9,2004,532.900024414,43820.0,373.380004883,0,28.0,532.899780274
92361,B01AC04,10,2004,561.799987793,39082.0080004,387.519989014,0,28.0,561.207557677
92361,B01AC04,11,2004,561.799987793,36169.0000005,387.519989014,0,28.0,561.71272278
92361,B01AC04,12,2004,561.799987793,43885.9960003,387.519989014,0,28.0,561.777770996
92361,B01AC04,1,2005,566.117797852,30468.0039997,387.519989014,0,28.0,566.256271361
92361,B01AC04,2,2005,566.299987793,31528.0,387.519989014,0,28.0,566.300010682
92361,B01AC04,3,2005,566.299987793,34426.0,387.519989014,0,28.0,566.300010682
92361,B01AC04,4,2005,566.299987793,33993.9879999,387.519989014,0,28.0,566.300010682
92361,B01AC04,5,2005,566.299987793,33530.0,387.519989014,0,28.0,566.262947082
92361,B01AC04,6,2005,566.299987793,32601.9960003,387.519989014,0,28.0,566.277900695
92361,B01AC04,7,2005,566.299987793,31465.0,383.989990234,0,28.0,566.283988953
92361,B01AC04,8,2005,565.283935547,46382.0,379.799987793,0,28.0,566.254081725
92361,B01AC04,9,2005,549.0,48769.0000002,374.950012207,0,28.0,549.278633117
92361,B01AC04,10,2005,549.0,36922.0879998,368.10333252,0,28.0,548.994621277
92361,B01AC04,11,2005,549.0,36547.1119995,368.10333252,0,28.0,549.000015259
92361,B01AC04,12,2005,549.0,35118.1040001,368.10333252,0,28.0,548.97277832
92361,B01AC04,1,2006,549.0,26058.0880003,368.10333252,0,28.0,548.990081788
92361,B01AC04,2,2006,549.0,25074.1120001,366.736663818,0,28.0,549.000015259
92361,B01AC04,3,2006,549.0,29704.1079998,366.639984131,0,28.0,549.000015259
92361,B01AC04,4,2006,549.0,27876.0720024,366.639984131,0,28.0,549.000015259
92361,B01AC04,5,2006,549.0,28927.052,366.639984131,0,28.0,549.008880616
92361,B01AC04,6,2006,549.0,29305.1360002,368.600006104,0,28.0,549.008666993
92361,B01AC04,7,2006,545.739257812,26248.0959997,362.616668701,0,28.0,548.962043762
92361,B01AC04,8,2006,524.099975586,25955.0759997,354.003326416,0,28.0,524.37488556
92361,B01AC04,9,2006,524.099975586,24493.0559999,354.003326416,0,28.0,524.287086487
92361,B01AC04,10,2006,524.099975586,25419.9960003,354.003326416,0,28.0,524.098831178
92361,B01AC04,11,2006,524.099975586,25200.0,354.003326416,0,28.0,524.098937989
92361,B01AC04,12,2006,524.099975586,24934.000001,354.003326416,0,28.0,524.098403931
92361,B01AC04,1,2007,524.099975586,20860.0,354.003326416,0,28.0,524.098350524
92361,B01AC04,2,2007,524.099975586,20360.0040002,354.003326416,0,28.0,524.098617554
92361,B01AC04,3,2007,524.099975586,25565.0079985,354.003326416,0,28.0,524.099098205
92361,B01AC04,4,2007,524.099975586,20692.0,354.003326416,0,28.0,524.098937989
92361,B01AC04,5,2007,524.099975586,26544.0,354.003326416,0,28.0,524.028068542
92361,B01AC04,6,2007,524.099975586,25313.988,354.003326416,0,28.0,523.728515626
92361,B01AC04,7,2007,524.099975586,24840.0040002,353.429992676,0,28.0,523.854125976
92361,B01AC04,8,2007,521.700012207,25396.0,352.276672363,0,28.0,521.466567994
92361,B01AC04,9,2007,521.700012207,25676.0,352.276672363,0,28.0,521.406433106
92361,B01AC04,10,2007,521.700012207,25144.0,352.276672363,0,28.0,521.410491944
92361,B01AC04,11,2007,521.700012207,26250.0,352.276672363,0,28.0,521.297325133
92361,B01AC04,12,2007,521.700012207,25967.0600004,352.276672363,0,28.0,521.427955628
92411,B01AC04,5,2004,1539.30004883,219688.475998,1105.45996094,0,84.0,1539.30006408
92411,B01AC04,6,2004,1539.30004883,260400.084,1105.45996094,0,84.0,1539.30006408
92411,B01AC04,7,2004,1539.30004883,227490.228001,1105.45996094,0,84.0,1539.30006408
92411,B01AC04,8,2004,1539.30004883,316749.972,1105.45996094,0,84.0,1539.30006408
92411,B01AC04,9,2004,1539.30004883,315284.33999,1124.49328613,0,84.0,1539.30006408
92411,B01AC04,10,2004,1617.09997559,311107.439989,1162.56665039,0,84.0,1614.91893768
92411,B01AC04,11,2004,1617.09997559,351574.187984,1162.56665039,0,84.0,1616.57366181
92411,B01AC04,12,2004,1617.09997559,427369.739994,1162.56665039,0,84.0,1617.00496674
92411,B01AC04,1,2005,1629.60095215,258872.627993,1162.67675781,0,84.0,1629.98112488
92411,B01AC04,2,2005,1630.09997559,296258.171988,1162.56665039,0,84.0,1630.06347656
92411,B01AC04,3,2005,1630.09997559,338573.84399,1162.56665039,0,84.0,1630.08494568
92411,B01AC04,4,2005,1630.09997559,357256.199984,1162.56335449,0,84.0,1629.99746704
92411,B01AC04,5,2005,1630.09997559,357880.991989,1162.56005859,0,84.0,1629.98769378
92411,B01AC04,6,2005,1630.09997559,376776.203979,1162.56005859,0,84.0,1629.9961853
92411,B01AC04,7,2005,1630.09997559,324696.28798,1151.9666748,0,84.0,1630.0128479
92411,B01AC04,8,2005,1628.49584961,299766.599964,1139.40673828,0,84.0,1630.0341568
92411,B01AC04,9,2005,1578.40002441,132581.063982,1125.2199707,0,84.0,1579.46189118
92411,B01AC04,10,2005,1578.40002441,67538.8559878,1125.68664551,0,84.0,1578.54160309
92411,B01AC04,11,2005,1578.40002441,10413.8159904,1090.38000488,0,84.0,1578.59607697
92411,B01AC04,12,2005,1578.40002441,3105.39599895,1124.86499023,0,84.0,1581.21643067
92411,B01AC04,1,2006,1578.40002441,1092.0,1124.86999512,0,84.0,1578.39997101
92817,C08CA13,5,2004,413.5,126294.07,272.119995117,0,98.0,413.499323845
92817,C08CA13,6,2004,413.5,164304.056,272.119995117,0,98.0,413.499370575
92817,C08CA13,7,2004,413.5,127610.014,272.119995117,0,98.0,413.499417305
92817,C08CA13,8,2004,413.5,141133.916,272.119995117,0,98.0,413.499277115
92817,C08CA13,9,2004,413.5,175754.767999,272.119995117,0,98.0,413.499370575
92817,C08CA13,10,2004,413.5,169893.877998,272.119995117,0,98.0,413.499557495
92817,C08CA13,11,2004,413.5,186508.504004,272.119995117,0,98.0,413.499417305
92817,C08CA13,12,2004,413.5,256583.012001,274.380004883,0,98.0,413.499370575
92817,C08CA13,1,2005,425.762084961,122905.327998,278.190002441,0,98.0,426.116248131
92817,C08CA13,2,2005,426.200012207,151097.869997,278.313323975,0,98.0,426.175174713
92817,C08CA13,3,2005,426.200012207,183081.933996,262.5,0,98.0,426.190548897
92817,C08CA13,4,2005,426.200012207,206467.281995,262.5,0,98.0,426.18297863
92817,C08CA13,5,2005,426.200012207,207071.157994,262.5,0,98.0,426.185829163
92817,C08CA13,6,2005,426.200012207,246698.143994,262.5,0,98.0,426.174847603
92817,C08CA13,7,2005,426.200012207,193514.327988,262.5,0,98.0,426.187277794
92817,C08CA13,8,2005,426.200012207,231659.945995,262.5,0,98.0,426.184754372
92817,C08CA13,9,2005,426.200012207,255109.483994,262.5,0,98.0,426.181436538
92817,C08CA13,10,2005,426.200012207,245333.101995,262.5,0,98.0,426.188492775
92817,C08CA13,11,2005,426.200012207,268666.901995,262.5,0,98.0,426.196530342
92817,C08CA13,12,2005,426.200012207,365421.615998,262.5,0,98.0,426.195595741
92817,C08CA13,1,2006,426.200012207,184836.525996,262.496673584,0,98.0,426.194801331
92817,C08CA13,2,2006,426.200012207,218486.785993,262.496673584,0,98.0,426.196296692
92817,C08CA13,3,2006,420.365203857,290892.811989,247.476669312,0,98.0,426.175688743
92817,C08CA13,4,2006,363.899993896,267850.757993,231.669998169,0,98.0,364.739446163
92817,C08CA13,5,2006,363.899993896,318383.86999,231.666671753,0,98.0,363.899613857
92817,C08CA13,6,2006,363.899993896,355913.45999,231.666671753,0,98.0,363.916717052
92817,C08CA13,7,2006,363.899993896,284537.805989,231.666671753,0,98.0,363.899590492
92817,C08CA13,8,2006,363.899993896,341495.405986,231.666671753,0,98.0,363.899660588
92817,C08CA13,9,2006,363.899993896,365994.523989,231.666671753,0,98.0,363.899987698
92817,C08CA13,10,2006,363.899993896,361446.833988,231.666671753,0,98.0,363.899450302
92817,C08CA13,11,2006,363.899993896,386565.017984,231.666671753,0,98.0,363.899894237
92817,C08CA13,12,2006,363.899993896,517218.911983,231.666671753,0,98.0,363.911763668
92817,C08CA13,1,2007,363.899993896,281270.877988,231.666671753,0,98.0,363.898912906
92817,C08CA13,2,2007,363.899993896,326523.259985,231.666671753,0,98.0,363.898936272
92817,C08CA13,3,2007,363.899993896,437723.075974,231.666671753,0,98.0,363.899193287
92817,C08CA13,4,2007,365.061767578,363637.721986,235.880004883,0,98.0,363.899356842
92817,C08CA13,5,2007,381.399993896,438334.399985,244.326675415,0,98.0,381.251763343
92817,C08CA13,6,2007,381.399993896,483786.995978,244.330001831,0,98.0,381.383518696
92817,C08CA13,7,2007,381.399993896,414613.695979,244.326675415,0,98.0,381.368074417
92817,C08CA13,8,2007,381.399993896,454098.973978,244.330001831,0,98.0,381.393074989
92817,C08CA13,9,2007,381.399993896,464529.701981,244.326675415,0,98.0,381.397257329
92817,C08CA13,10,2007,381.399993896,501223.743979,244.326675415,0,98.0,381.397163868
92817,C08CA13,11,2007,381.399993896,504150.905979,224.580001831,0,98.0,381.396135807
92817,C08CA13,12,2007,381.399993896,667661.357977,223.39666748,0,98.0,381.397327423
93260,N02CC01,5,2004,510.5,388.0,348.859985352,0,2.0,510.365325928
93260,N02CC01,6,2004,510.5,438.0,348.859985352,0,2.0,510.285430908
93260,N02CC01,7,2004,510.5,372.0,348.859985352,0,2.0,510.499420166
93260,N02CC01,8,2004,510.5,352.0,348.859985352,0,2.0,510.5
93260,N02CC01,9,2004,510.5,446.0,348.859985352,0,2.0,510.5
93260,N02CC01,10,2004,510.5,472.0,348.859985352,0,2.0,510.5
93260,N02CC01,11,2004,510.5,418.0,348.859985352,0,2.0,510.5
93260,N02CC01,12,2004,510.5,634.0,348.859985352,0,2.0,510.5
93260,N02CC01,1,2005,514.499145508,280.0,348.859985352,0,2.0,514.541809082
93260,N02CC01,2,2005,514.693786621,316.0,349.693328857,0,2.0,514.596557618
93260,N02CC01,3,2005,518.0,384.0,351.359985352,0,2.0,517.906066894
93260,N02CC01,4,2005,518.0,386.0,351.359985352,0,2.0,517.990661622
93260,N02CC01,5,2005,518.0,420.0,351.359985352,0,2.0,517.991027832
93260,N02CC01,6,2005,518.0,430.0,351.359985352,0,2.0,518.0
93260,N02CC01,7,2005,518.0,446.0,351.359985352,0,2.0,517.963623046
93260,N02CC01,8,2005,518.0,366.0,351.359985352,0,2.0,517.957641602
93260,N02CC01,9,2005,518.0,456.0,351.359985352,0,2.0,517.966369628
93260,N02CC01,10,2005,518.0,472.0,351.359985352,0,2.0,517.883483886
93260,N02CC01,11,2005,518.0,430.0,351.359985352,0,2.0,518.0
93260,N02CC01,12,2005,518.0,678.0,344.329986572,0,2.0,518.0
93260,N02CC01,1,2006,516.512817383,328.0,330.269989014,0,2.0,489.0
93260,N02CC01,2,2006,489.0,330.0,330.269989014,0,2.0,489.0
93260,N02CC01,3,2006,489.0,436.0,330.269989014,0,2.0,489.0
93260,N02CC01,4,2006,489.0,406.0,330.269989014,0,2.0,489.0
93260,N02CC01,5,2006,489.0,392.0,330.269989014,0,2.0,489.0
93260,N02CC01,6,2006,489.0,544.0,329.923339844,0,2.0,489.0
93260,N02CC01,7,2006,489.0,452.0,329.923339844,0,2.0,489.0
93260,N02CC01,8,2006,489.0,432.0,329.923339844,0,2.0,489.0
93260,N02CC01,9,2006,489.0,516.0,329.923339844,0,2.0,489.0
93260,N02CC01,10,2006,489.0,484.0,329.923339844,0,2.0,489.0
93260,N02CC01,11,2006,489.0,451.0,329.923339844,0,2.0,489.0
93260,N02CC01,12,2006,489.027557373,564.0,330.106658936,0,2.0,489.0
93260,N02CC01,1,2007,489.700012207,256.0,330.473327637,0,2.0,489.696716308
93260,N02CC01,2,2007,489.700012207,386.0,330.473327637,0,2.0,489.698883056
93260,N02CC01,3,2007,489.700012207,508.0,330.473327637,0,2.0,489.697113038
93260,N02CC01,4,2007,489.700012207,314.0,330.473327637,0,2.0,489.693267822
93260,N02CC01,5,2007,489.700012207,398.0,330.473327637,0,2.0,489.695739746
93260,N02CC01,6,2007,489.700012207,434.0,330.473327637,0,2.0,489.697052002
93260,N02CC01,7,2007,489.700012207,374.0,330.473327637,0,2.0,489.696533204
93260,N02CC01,8,2007,489.700012207,382.0,330.473327637,0,2.0,489.698883056
93260,N02CC01,9,2007,489.700012207,392.0,330.473327637,0,2.0,489.698883056
93260,N02CC01,10,2007,489.700012207,484.0,330.473327637,0,2.0,489.69821167
93260,N02CC01,11,2007,489.700012207,496.0,330.473327637,0,2.0,489.695343018
93260,N02CC01,12,2007,489.700012207,566.0,330.473327637,0,2.0,489.696746826
93856,A10AB05,5,2004,215.100006104,3058.12500381,134.476669312,0,25.0,215.092492103
93856,A10AB05,6,2004,215.100006104,4941.42500687,136.36000061,0,25.0,215.098237991
93856,A10AB05,7,2004,222.012496948,4458.10000229,140.106658936,0,25.0,222.014284134
93856,A10AB05,8,2004,223.0,5341.625,140.106658936,0,25.0,222.852826119
93856,A10AB05,9,2004,223.0,3824.70000076,140.106658936,0,25.0,223.000001907
93856,A10AB05,10,2004,223.0,5016.35000229,140.106658936,0,25.0,223.000001907
93856,A10AB05,11,2004,223.0,8191.65000153,140.106658936,0,25.0,223.000001907
93856,A10AB05,12,2004,223.0,15166.3250008,140.106658936,0,25.0,223.000001907
93856,A10AB05,1,2005,224.751358032,6116.45000076,140.033325195,0,25.0,224.787855148
93856,A10AB05,2,2005,224.800003052,14341.5250015,140.033325195,0,25.0,224.800014496
93856,A10AB05,3,2005,224.800003052,16707.8749962,140.033325195,0,25.0,224.800014496
93856,A10AB05,4,2005,224.800003052,14541.3500023,140.033325195,0,25.0,224.800014496
93856,A10AB05,5,2005,224.800003052,16722.1499977,140.033325195,0,25.0,224.800014496
93856,A10AB05,6,2005,224.998626709,22413.5499992,142.076660156,0,25.0,224.800014496
93856,A10AB05,7,2005,233.5,15169.2999954,146.130004883,0,25.0,232.784247399
93856,A10AB05,8,2005,233.5,17991.4500008,146.130004883,0,25.0,233.500003815
93856,A10AB05,9,2005,233.5,18741.6500015,146.130004883,0,25.0,233.500003815
93856,A10AB05,10,2005,233.5,21541.4999924,146.130004883,0,25.0,233.480358124
93856,A10AB05,11,2005,233.5,23822.1999969,146.130004883,0,25.0,233.499574661
93856,A10AB05,12,2005,233.5,37416.8000031,146.130004883,0,25.0,233.487272262
93856,A10AB05,1,2006,233.5,18938.5249901,146.130004883,0,25.0,233.498430252
93856,A10AB05,2,2006,233.5,27916.6499939,146.130004883,0,25.0,233.499240875
93856,A10AB05,3,2006,233.5,35997.1999969,146.130004883,0,25.0,233.49814415
93856,A10AB05,4,2006,233.5,27199.6999931,146.130004883,0,25.0,233.499622345
93856,A10AB05,5,2006,233.5,32358.0,146.130004883,0,25.0,233.497262001
93856,A10AB05,6,2006,232.938400269,37600.0,143.833328247,0,25.0,233.497714996
93856,A10AB05,7,2006,223.699996948,29325.0,139.266662598,0,25.0,224.081492424
93856,A10AB05,8,2006,223.699996948,31425.0,139.266662598,0,25.0,223.762416839
93856,A10AB05,9,2006,223.699996948,31350.0,139.266662598,0,25.0,223.762464523
93856,A10AB05,10,2006,223.699996948,36925.0,139.266662598,0,25.0,223.72739315
93856,A10AB05,11,2006,223.699996948,43500.0,139.266662598,0,25.0,223.697376251
93856,A10AB05,12,2006,223.699996948,56375.0,139.266662598,0,25.0,223.697471619
93856,A10AB05,1,2007,223.699996948,31550.0,139.266662598,0,25.0,223.69799614
93856,A10AB05,2,2007,223.699996948,35600.0,139.266662598,0,25.0,223.69453907
93856,A10AB05,3,2007,223.699996948,50950.0,139.266662598,0,25.0,223.697400093
93856,A10AB05,4,2007,223.699996948,46575.0,139.266662598,0,25.0,223.697566986
93856,A10AB05,5,2007,223.699996948,46825.0,139.266662598,0,25.0,223.698139191
93856,A10AB05,6,2007,223.699996948,60470.0,140.539993286,0,25.0,223.697710037
93856,A10AB05,7,2007,228.566207886,47200.0,143.066665649,0,25.0,228.875637055
93856,A10AB05,8,2007,229.100006104,44150.0,143.066665649,0,25.0,229.071879387
93856,A10AB05,9,2007,229.100006104,50325.0,143.066665649,0,25.0,229.09796238
93856,A10AB05,10,2007,229.100006104,60075.0,143.066665649,0,25.0,229.098510742
93856,A10AB05,11,2007,229.100006104,56700.0,143.066665649,0,25.0,229.116845131
93856,A10AB05,12,2007,229.100006104,78300.0,143.066665649,0,25.0,229.099392891
93948,A10AB05,5,2004,368.5,97387.5,245.383331299,0,37.5,368.499398232
93948,A10AB05,6,2004,368.5,116325.0,248.923339844,0,37.5,368.499612808
93948,A10AB05,7,2004,380.408935547,92040.0,255.953338623,0,37.5,381.814849376
93948,A10AB05,8,2004,382.899993896,97380.0,255.953338623,0,37.5,382.609391213
93948,A10AB05,9,2004,382.899993896,102675.0,255.953338623,0,37.5,382.799112795
93948,A10AB05,10,2004,382.899993896,106800.0,255.953338623,0,37.5,382.779836655
93948,A10AB05,11,2004,382.899993896,116625.0,255.953338623,0,37.5,382.803726195
93948,A10AB05,12,2004,382.899993896,188557.5,255.953338623,0,37.5,382.803940774
93948,A10AB05,1,2005,385.909851074,61350.0,255.819992065,0,37.5,385.891592501
93948,A10AB05,2,2005,386.0,85192.5,255.819992065,0,37.5,385.933971405
93948,A10AB05,3,2005,386.0,104587.5,255.819992065,0,37.5,385.964012145
93948,A10AB05,4,2005,386.0,91912.5,255.819992065,0,37.5,385.93415022
93948,A10AB05,5,2005,386.0,104962.5,255.819992065,0,37.5,385.832691191
93948,A10AB05,6,2005,385.512329102,121687.5,253.253326416,0,37.5,385.92453003
93948,A10AB05,7,2005,375.399993896,98310.0,248.156661987,0,37.5,375.660967826
93948,A10AB05,8,2005,375.399993896,103927.5,248.156661987,0,37.5,375.368714333
93948,A10AB05,9,2005,375.399993896,112245.0,248.156661987,0,37.5,375.350761414
93948,A10AB05,10,2005,375.399993896,100312.5,248.156661987,0,37.5,375.347435475
93948,A10AB05,11,2005,375.399993896,112582.5,248.156661987,0,37.5,375.367784501
93948,A10AB05,12,2005,375.399993896,181837.5,248.156661987,0,37.5,375.352978706
93948,A10AB05,1,2006,375.399993896,74325.0,248.156661987,0,37.5,375.38999319
93948,A10AB05,2,2006,375.399993896,88320.0,248.156661987,0,37.5,375.399541856
93948,A10AB05,3,2006,375.399993896,108750.0,248.156661987,0,37.5,375.40000677
93948,A10AB05,4,2006,375.399993896,107212.5,248.156661987,0,37.5,375.40000677
93948,A10AB05,5,2006,375.399993896,114390.0,248.156661987,0,37.5,375.40000677
93948,A10AB05,6,2006,373.798614502,139612.5,243.643325806,0,37.5,375.399720667
93948,A10AB05,7,2006,356.899993896,118462.5,234.693328857,0,37.5,357.33550787
93948,A10AB05,8,2006,356.899993896,114982.5,234.693328857,0,37.5,357.00044632
93948,A10AB05,9,2006,356.899993896,124785.0,234.693328857,0,37.5,356.899666786
93948,A10AB05,10,2006,356.899993896,119737.5,234.693328857,0,37.5,356.899988651
93948,A10AB05,11,2006,356.899993896,131025.0,234.693328857,0,37.5,356.899666786
93948,A10AB05,12,2006,356.899993896,203377.5,234.693328857,0,37.5,356.910252571
93948,A10AB05,1,2007,356.899993896,84375.0,234.693328857,0,37.5,356.899988651
93948,A10AB05,2,2007,356.899993896,98400.0,234.693328857,0,37.5,356.899988651
93948,A10AB05,3,2007,356.899993896,128062.5,234.693328857,0,37.5,356.899344921
93948,A10AB05,4,2007,356.899993896,109387.5,234.693328857,0,37.5,356.899237633
93948,A10AB05,5,2007,356.899993896,123780.0,234.693328857,0,37.5,356.899988651
93948,A10AB05,6,2007,356.899993896,148177.5,237.449996948,0,37.5,356.899988651
93948,A10AB05,7,2007,366.957641602,126990.0,242.913330078,0,37.5,367.997610569
93948,A10AB05,8,2007,368.200012207,116190.0,242.916671753,0,37.5,368.14584732
93948,A10AB05,9,2007,368.200012207,122077.5,242.916671753,0,37.5,368.168628216
93948,A10AB05,10,2007,368.200012207,125242.5,242.916671753,0,37.5,368.178606033
93948,A10AB05,11,2007,368.200012207,135277.5,242.916671753,0,37.5,368.197917938
93948,A10AB05,12,2007,368.200012207,194092.5,242.916671753,0,37.5,368.197917938
94326,A10AB05,9,2004,430.5,1687.5,289.980010986,0,37.5,430.499982832
97881,A10BB12,5,2004,345.5,365046.48,225.686660767,0,135.0,345.499988794
97881,A10BB12,6,2004,345.5,455264.955004,232.776672363,0,135.0,345.499988794
97881,A10BB12,7,2004,370.094177246,369971.820009,247.410003662,0,135.0,373.216466904
97881,A10BB12,8,2004,374.799987793,421117.649988,247.410003662,0,135.0,374.563536644
97881,A10BB12,9,2004,374.799987793,457667.009983,247.410003662,0,135.0,374.705286026
97881,A10BB12,10,2004,374.799987793,419204.96999,247.410003662,0,135.0,374.799978733
97881,A10BB12,11,2004,374.799987793,464392.844985,247.410003662,0,135.0,374.799978733
97881,A10BB12,12,2004,374.799987793,633761.819984,247.410003662,0,135.0,374.792157412
97881,A10BB12,1,2005,377.717529297,258319.124978,247.410003662,0,135.0,377.770954371
97881,A10BB12,2,2005,377.799987793,352401.164967,247.410003662,0,135.0,377.797218561
97881,A10BB12,3,2005,377.799987793,447331.949978,247.410003662,0,135.0,377.798892259
97881,A10BB12,4,2005,377.799987793,418996.394967,247.410003662,0,135.0,377.791907787
97881,A10BB12,5,2005,377.799987793,444305.65497,247.410003662,0,135.0,377.775782346
97881,A10BB12,6,2005,377.506195068,493822.979948,245.35333252,0,135.0,377.776812315
97881,A10BB12,7,2005,369.299987793,397560.55497,241.106658936,0,135.0,369.431751967
97881,A10BB12,8,2005,369.299987793,458535.599936,241.10333252,0,135.0,369.28295374
97881,A10BB12,9,2005,369.299987793,476235.854948,241.106658936,0,135.0,369.282664061
97881,A10BB12,10,2005,369.299987793,421562.744954,241.10333252,0,135.0,369.294669628
97881,A10BB12,11,2005,369.299987793,472907.024931,208.956665039,0,135.0,369.298177957
97881,A10BB12,12,2005,369.299987793,637247.249987,162.856658936,0,135.0,368.758410215
97881,A10BB12,1,2006,369.299987793,277543.394943,181.736663818,0,135.0,368.438283206
97881,A10BB12,2,2006,369.299987793,333955.439943,186.243331909,0,135.0,368.530240059
97881,A10BB12,3,2006,369.299987793,468283.544955,186.243331909,0,135.0,368.677815199
97881,A10BB12,4,2006,369.299987793,371701.844964,186.243331909,0,135.0,368.633462191
97881,A10BB12,5,2006,369.299987793,450945.899925,186.243331909,0,135.0,368.484052419
97881,A10BB12,6,2006,367.792633057,471985.649922,219.326660156,0,135.0,368.441437483
97881,A10BB12,7,2006,349.399993896,384798.734934,210.5,0,135.0,349.19751048
97881,A10BB12,8,2006,349.399993896,442195.46991,210.5,0,135.0,348.960392475
97881,A10BB12,9,2006,349.399993896,450047.879929,180.330001831,0,135.0,348.749892711
97881,A10BB12,10,2006,228.15536499,351491.804932,133.113342285,0,135.0,223.177127838
97881,A10BB12,11,2006,221.600006104,301322.294956,133.113342285,0,135.0,221.697691083
97881,A10BB12,12,2006,219.907608032,267782.355023,120.903335571,0,135.0,218.294016123
97881,A10BB12,1,2007,166.199996948,160506.494954,97.5166625977,0,135.0,166.267341972
97881,A10BB12,2,2007,166.199996948,179810.819961,97.5166625977,0,135.0,166.196853518
97881,A10BB12,3,2007,166.199996948,219676.319988,97.5199966431,0,135.0,166.198334099
97881,A10BB12,4,2007,166.199996948,176093.459989,97.5199966431,0,135.0,166.198849082
97881,A10BB12,5,2007,166.199996948,220426.784973,97.5199966431,0,135.0,166.198318005
97881,A10BB12,6,2007,166.199996948,231003.899986,97.5199966431,0,135.0,166.198511124
97881,A10BB12,7,2007,166.199996948,211517.729996,97.5166625977,0,135.0,166.225451231
97881,A10BB12,8,2007,166.199996948,255957.704998,97.5199966431,0,135.0,166.197786927
97881,A10BB12,9,2007,166.199996948,202644.450001,97.5166625977,0,135.0,166.198076606
97881,A10BB12,10,2007,166.199996948,225986.084999,97.5199966431,0,135.0,166.195807457
97881,A10BB12,11,2007,166.199996948,227671.019995,97.5166625977,0,135.0,166.197561622
97881,A10BB12,12,2007,166.199996948,258657.435001,97.5199966431,0,135.0,166.197690367
105197,B01AC07,5,2004,93.1999969482,4452.00099993,45.25,0,18.7500190735,93.190550235
105197,B01AC07,6,2004,93.1999969482,5461.875,45.25,0,18.75,93.186199665
105197,B01AC07,7,2004,93.1999969482,3283.875,45.25,0,18.75,93.1845188141
105197,B01AC07,8,2004,93.1999969482,3735.0,45.25,0,18.75,93.1951850653
105197,B01AC07,9,2004,93.1999969482,5021.06300002,48.5999984741,0,18.7500801086,93.1345180184
105197,B01AC07,10,2004,110.199996948,3677.06299901,55.5099983215,0,18.7499923706,109.770584144
105197,B01AC07,11,2004,110.199996948,3349.68799949,55.5099983215,0,18.7499980927,109.974000592
