date,phid,chain,storesize,sale,nobs,packages,market
2009-06-01,287,2,310.0,1254463.56,3377,4317.429,73
2009-06-01,557,4,105.0,506878.87,1628,1957.38,45
2009-06-01,288,3,118.0,451854.89,1372,1754.0,50
2009-06-01,299,4,250.0,671969.03,2515,2647.67,74
2009-06-01,300,3,181.0,1769468.0,12842,6211.446,50
2009-06-01,301,2,303.0,1195975.48,4041,4661.315,75
2009-06-01,302,3,275.0,1607893.15,4047,5231.34,25
2009-06-01,303,2,303.0,1507390.19,3822,5126.597,76
2009-06-01,305,2,373.0,1198515.69,3246,4380.0,16
2009-06-01,306,2,215.0,646804.71,2026,2498.0,25
2009-06-01,307,2,265.0,2404481.45,5962,7828.672,25
2009-06-01,308,3,339.0,2067344.3,13279,7073.874,25
2009-06-01,309,1,491.0,2461838.86,6244,8363.0,25
2009-06-01,526,5,975.0,5380815.83,2179,3572.133,25
2009-06-01,310,1,263.0,805093.2,2438,3108.0,25
2009-06-01,311,1,288.0,1548724.89,4103,5506.686,77
2009-06-01,312,1,82.0,925498.52,2677,3526.1,77
2009-06-01,313,3,486.0,1450525.2,3635,4901.0,50
2009-06-01,315,2,350.0,2071604.93,7157,6576.323,78
2009-06-01,316,3,252.0,547904.3,1724,2284.0,79
2009-06-01,317,2,259.0,1683790.44,4746,6199.693,80
2009-06-01,318,1,226.0,761914.95,2757,2941.45,81
2009-06-01,319,1,195.0,615849.05,2004,2451.7,82
2009-06-01,320,2,150.0,750039.55,2128,3010.383,83
2009-06-01,321,3,176.0,551791.43,2231,2269.548,84
2009-06-01,322,2,350.0,1697818.52,4912,5455.425,85
2009-06-01,323,3,225.0,1132408.72,3317,4389.748,86
2009-06-01,324,3,150.0,931461.85,3143,3457.006,87
2009-06-01,325,1,130.0,834351.16,3299,2999.986,88
2009-06-01,326,2,159.0,1139593.9,3201,4450.4,3
2009-06-01,327,2,100.0,658963.88,2103,2670.0,89
2009-06-01,330,1,288.0,1345304.21,3561,4847.0,90
2009-06-01,331,2,425.0,1633638.6,4435,5722.632,25
2009-06-01,332,1,150.0,772220.48,2911,3142.399,91
2009-06-01,333,2,200.0,1349124.99,7348,5990.179,92
2009-06-01,334,1,163.0,1461351.94,4608,6059.91,92
2009-06-01,335,1,383.0,1289342.77,4222,5299.045,92
2009-06-01,336,5,894.0,3607742.22,3355,4699.092,92
2009-06-01,337,2,90.0,1123239.57,3636,4838.0,92
2009-06-01,338,1,194.0,498680.07,1846,2334.7,92
2009-06-01,339,2,246.0,1213673.52,3531,4673.306,50
2009-06-01,340,2,389.0,429138.96,1472,1804.571,50
2009-06-01,341,3,260.0,528371.07,1247,1615.75,50
2009-06-01,342,3,429.0,1228220.45,3614,4734.53,50
2009-06-01,343,1,250.0,1530071.79,4077,5364.481,50
2009-06-01,344,1,231.0,773051.64,2392,3111.0,50
2009-06-01,345,3,344.0,1264674.68,2757,3683.0,50
2009-06-01,346,1,396.0,649606.68,2153,2692.0,50
2009-06-01,347,5,1300.0,4948977.61,3168,4658.532,50
2009-06-01,348,1,271.0,821372.6,2200,2897.0,50
2009-06-01,511,1,170.0,647897.57,1754,2451.0,50
2009-06-01,349,1,113.0,744774.61,2282,2791.0,50
2009-06-01,350,2,305.0,1481779.39,3897,5228.45,93
2009-06-01,352,1,75.0,930288.7,2478,3316.35,3
2009-06-01,353,3,530.0,1598161.82,4332,5679.12,94
2009-06-01,354,2,110.0,917824.3,2907,3698.225,34
2009-06-01,362,2,360.0,620780.91,2230,2193.677,32
2009-06-01,363,4,250.0,1046420.5,3278,4420.355,95
2009-06-01,364,2,77.0,414839.35,1236,1687.0,80
2009-06-01,365,1,314.0,591854.53,2292,2555.427,96
2009-06-01,503,2,80.0,1817232.03,4517,6279.286,113
2009-06-01,366,3,256.0,1147882.75,3411,4658.0,3
2009-06-01,367,1,97.0,1147438.37,3062,4002.5,42
2009-06-01,368,3,428.0,768251.85,2381,3096.0,42
2009-06-01,370,2,214.0,849317.69,2359,3260.4,97
2009-06-01,371,2,261.0,1747872.86,4551,6055.333,16
2009-06-01,372,2,407.0,1399847.43,5105,4882.109,98
2009-06-01,373,1,256.0,600861.73,2086,2217.842,99
2009-06-01,527,1,300.0,675704.97,2063,2735.0,112
2009-06-01,374,2,404.0,872580.05,2496,3358.0,100
2009-06-01,375,1,122.0,1813494.78,4965,6709.819,101
2009-06-01,376,2,340.0,1329009.84,4179,4977.836,102
2009-06-01,377,1,270.0,1386239.48,3714,5264.7,103
2009-06-01,378,2,57.0,425825.64,1212,1500.0,104
2009-06-01,379,3,90.0,663799.6,1767,2285.0,29
2009-06-01,380,2,115.0,479818.08,1509,2113.0,105
2009-06-01,381,2,192.0,614734.89,2863,2362.501,106
2009-06-01,382,1,450.0,767099.83,2039,2561.215,107
2009-06-01,383,2,307.0,1175550.59,3284,4367.142,100
2009-06-01,384,1,396.0,1383144.3,4010,5461.667,16
2009-06-01,386,3,105.0,505107.88,1458,1887.0,16
2009-06-01,387,1,300.0,765577.22,1995,2552.75,108
2009-06-01,388,3,133.0,766456.83,1657,2244.0,27
2009-06-01,389,1,132.0,1742434.25,5486,7133.739,83
2009-06-01,390,2,500.0,1616962.64,4024,5395.75,83
2009-06-01,391,5,560.0,3917659.76,2956,4504.266,83
2009-06-01,392,1,154.0,925014.17,2827,3612.0,83
2009-06-01,393,2,207.0,400324.77,1201,1390.155,109
2009-06-01,394,3,137.0,642687.87,2020,2633.0,110
2009-06-01,395,1,160.0,616710.68,1753,2262.872,111
2009-06-01,397,3,324.0,1224648.4,3683,4829.0,29
2009-06-01,398,2,133.0,577503.93,1664,2423.367,1
2009-06-01,399,1,137.0,749161.81,1662,2171.0,25
2009-06-01,401,2,188.0,1563804.76,4292,5581.104,34
2009-06-01,402,1,225.0,476454.92,1500,1950.2,34
2009-06-01,403,1,230.0,331786.01,1053,1361.0,3
2009-06-01,404,1,110.0,724474.77,2410,2966.5,16
2009-06-01,405,2,182.0,853695.23,2251,2993.0,51
2009-06-01,406,2,127.0,685847.44,2341,2924.417,24
2009-06-01,410,1,90.0,360717.66,1197,1493.0,58
2009-06-01,411,2,0.0,703141.22,1989,2751.857,112
2009-06-01,415,2,274.0,764411.9,2462,3098.246,66
2009-06-01,418,1,198.0,702970.88,1854,2422.0,16
2009-06-01,522,4,90.0,736965.47,1813,2375.0,17
2009-06-01,421,3,117.0,621377.94,1820,2357.0,25
2009-06-01,422,2,150.0,1053764.37,3145,4142.0,25
2009-06-01,423,3,95.0,1063078.8,2863,3644.0,25
2009-06-01,424,1,120.0,727417.86,1872,2497.0,25
2009-06-01,425,2,90.0,828621.97,2379,3034.5,77
2009-06-01,426,2,150.0,1093386.58,3394,4371.176,50
2009-06-01,428,2,182.0,1440804.86,4198,5479.718,83
2009-06-01,431,2,76.0,668003.38,2253,2777.0,113
2009-06-01,432,1,61.0,705129.5,2187,2914.0,50
2009-06-01,437,2,120.0,1072655.4,3149,4081.666,20
2009-06-01,439,1,185.0,1435795.44,3932,5254.03,16
2009-06-01,440,1,107.0,1368730.8,3251,4489.0,3
2009-06-01,443,1,219.0,1176106.16,3531,4723.0,6
2009-06-01,444,2,222.0,912617.34,2511,3463.952,50
2009-06-01,446,2,114.0,423432.08,1238,1669.907,50
2009-06-01,447,2,164.0,1047459.23,2011,2577.286,50
2009-06-01,449,3,63.0,826330.26,2663,3322.05,50
2009-06-01,451,2,163.0,719360.03,2126,2857.6,83
2009-06-01,454,1,100.0,934913.75,2761,3247.612,56
2009-06-01,458,1,216.0,731417.61,1955,2529.001,8
2009-06-01,459,2,192.0,669125.19,2517,2877.028,101
2009-06-01,460,2,0.0,1009945.83,2644,3662.917,55
2009-06-01,461,1,115.0,1674383.47,3848,5499.0,3
2009-06-01,462,2,480.0,1070789.13,3104,4174.0,6
2009-06-01,466,3,114.0,695998.0,2141,2612.0,16
2009-06-01,469,2,450.0,1811467.72,4061,6519.492,6
2009-06-01,470,1,150.0,669165.02,2034,2513.7,78
2009-06-01,472,1,111.0,381111.76,1245,1567.887,114
2009-06-01,474,2,92.0,893321.97,2216,2932.0,21
2009-06-01,475,1,125.0,866915.59,2765,3566.0,3
2009-06-01,478,3,406.0,585902.28,1899,2322.0,24
2009-06-01,512,4,90.0,737146.37,2200,2887.0,120
2009-06-01,481,2,241.0,635937.81,2008,2524.586,25
2009-06-01,482,3,173.0,697572.43,1754,2301.952,3
2009-06-01,486,1,181.0,438231.92,1494,1812.067,115
2009-06-01,487,1,286.0,311560.36,996,1279.15,24
2009-06-01,546,2,80.0,407939.71,996,1339.0,122
2009-06-01,496,2,208.0,356707.46,1045,1361.68,50
2009-06-01,491,1,77.0,878561.08,2305,3083.0,62
2009-06-01,493,3,136.0,727077.47,1729,2247.4,50
2009-06-01,506,1,90.0,589765.86,1406,1971.4,119
2009-06-01,513,3,142.0,492047.86,1658,2125.652,50
2009-06-01,508,3,128.0,807741.55,2257,2937.5,6
2009-06-01,532,5,204.0,1123833.93,1384,1928.625,3
2009-06-01,531,1,204.0,525215.57,1556,1931.0,6
2009-06-01,537,2,141.0,1113191.23,1914,2565.0,6
2009-06-01,535,3,180.0,516434.58,1616,2070.5,25
2009-06-01,540,4,121.0,315599.45,971,1232.764,22
2009-06-01,553,1,90.0,449644.3,1353,1912.0,123
2009-06-01,539,3,139.0,952036.64,2671,3535.9,33
2009-06-01,633,1,180.0,567509.62,1553,2096.0,3
2009-06-01,547,2,175.0,1044163.03,2990,4142.9,46
2009-06-01,548,2,139.0,335737.62,1069,1383.497,8
2009-06-01,554,2,180.0,500889.62,1578,2069.0,98
2009-06-01,550,3,148.0,834248.36,2369,3117.26,50
2009-06-01,552,3,120.0,467922.64,1380,1721.314,16
2009-06-01,555,1,120.0,711324.39,2118,3090.667,92
2009-06-01,556,3,150.0,746915.49,2044,2715.0,43
2009-06-01,560,4,0.0,562640.68,1509,1994.86,34
2009-06-01,573,3,500.0,757100.54,3480,2440.784,25
2009-06-01,567,3,490.0,504785.16,1087,1494.1,3
2009-06-01,585,2,105.0,585426.06,1982,2502.999,6
2009-06-01,600,1,185.0,423365.48,1245,1551.0,106
2009-06-01,559,3,130.0,466856.89,1454,1914.0,124
2009-06-01,613,3,130.0,44283.65,142,196.0,3
2009-06-01,620,2,182.0,476067.45,1482,1908.333,34
2009-06-01,574,3,120.0,618348.05,1866,2385.0,16
2009-06-01,572,1,70.0,535795.5,1801,2293.0,66
2009-06-01,591,2,142.0,794113.6,3816,2474.325,3
2009-06-01,582,2,120.0,490904.84,1280,1692.0,6
2009-06-01,583,2,235.0,457505.22,1142,1490.0,6
2009-06-01,569,1,120.0,492517.8,1374,1740.0,50
2009-06-01,579,1,200.0,622031.56,1820,2421.217,3
2009-06-01,576,1,178.0,533390.22,1496,2020.0,3
2009-06-01,594,2,250.0,484972.77,1354,1808.0,25
2009-06-01,580,1,95.0,218717.51,673,894.0,16
2009-06-01,618,2,110.0,717806.64,2015,2559.0,25
2009-06-01,581,1,158.0,768557.89,2261,3085.0,30
2009-06-01,601,2,151.0,1064958.62,2894,3791.0,6
2009-06-01,589,3,130.0,703620.88,1903,2561.2,1
2009-06-01,592,1,200.0,563212.44,1496,1987.2,3
2009-06-01,595,5,0.0,827240.75,1007,1263.81,42
2009-06-01,607,5,0.0,364114.97,739,1000.921,55
2009-06-01,619,1,205.0,467955.82,2512,2015.068,6
2009-06-01,614,2,130.0,484241.09,1050,1443.2,39
2009-06-01,603,2,177.0,211143.58,717,882.0,50
2009-06-01,629,2,145.0,281811.86,871,1149.286,50
2009-06-01,615,2,94.0,357503.94,1182,1614.0,125
2009-06-01,622,2,213.0,505764.64,1449,2004.0,15
2009-06-01,593,1,235.0,423145.3,1216,1559.0,25
2009-06-01,616,1,128.0,433336.5,1262,1812.0,6
2009-06-01,598,3,150.0,604874.7,2822,2378.544,32
2009-06-01,605,1,178.0,781954.91,2190,2779.145,77
2009-06-01,609,1,135.0,773856.99,2398,3079.0,6
2009-06-01,606,3,180.0,527552.92,1635,2097.233,9
2009-06-01,612,1,247.0,474706.03,1555,1918.652,92
2009-06-01,624,4,184.0,460126.3,1245,1642.01,19
2009-06-01,621,2,184.0,649549.23,1924,2155.585,107
2009-06-01,625,2,180.0,562674.68,1163,1674.822,3
2009-06-01,628,1,90.0,829168.44,2168,2980.85,9
2009-06-01,626,1,150.0,204474.3,635,821.0,32
2009-06-01,627,3,180.0,356207.7,1195,1497.667,76
2009-06-01,634,1,102.0,452717.92,1188,1473.0,58
2009-06-01,632,2,175.0,511821.09,1586,2009.3,78
2009-06-01,635,3,180.0,742989.99,3449,3078.656,6
2009-06-01,637,1,180.0,486277.58,1197,1630.849,3
2009-06-01,647,2,130.0,373869.77,1143,1533.5,3
2009-06-01,643,2,272.0,232673.72,866,1081.0,6
2009-06-01,640,1,200.0,164970.27,638,773.0,3
2009-06-01,641,1,1.0,920880.3,1823,2602.0,39
2009-06-01,646,3,180.0,665048.26,2254,2537.046,6
2009-06-01,649,3,142.0,111100.41,331,409.0,43
2009-06-01,650,2,210.0,101256.6,285,349.0,3
2009-07-01,1,1,450.0,2073787.22,5117,6985.0,0
2009-07-01,2,2,539.0,1246656.59,4471,5518.175,1
2009-07-01,3,1,419.0,742019.71,2035,2803.0,2
2009-07-01,4,3,583.0,850938.95,1697,2308.25,3
2009-07-01,5,2,257.0,920692.71,2918,3107.357,3
2009-07-01,6,2,273.0,1118631.88,5476,4289.908,3
2009-07-01,11,1,122.0,937741.95,3041,3911.0,5
2009-07-01,12,3,400.0,1677844.83,4882,5590.736,6
2009-07-01,14,2,105.0,485497.66,1339,1708.0,7
2009-07-01,15,2,156.0,764012.15,1744,2389.8,8
2009-07-01,16,2,203.0,1492957.63,4159,5654.0,6
2009-07-01,17,3,285.0,1208777.16,3342,4487.0,6
2009-07-01,18,2,476.0,2471087.65,6058,8082.4,6
2009-07-01,19,4,152.0,575142.11,1504,2011.0,6
2009-07-01,20,1,603.0,1699894.96,4713,6202.0,6
2009-07-01,22,2,333.0,2256819.93,5311,7612.0,6
2009-07-01,23,3,274.0,1859498.72,4803,6473.2,6
2009-07-01,24,3,136.0,760707.73,1370,1801.0,6
2009-07-01,25,2,97.0,1037936.73,3008,3906.0,6
2009-07-01,26,3,665.0,1941277.59,5267,7216.219,6
2009-07-01,27,5,1967.0,6484762.15,3423,4878.553,6
2009-07-01,28,3,360.0,824245.4,2057,2764.56,6
2009-07-01,29,3,393.0,1447988.13,3591,4973.586,6
2009-07-01,30,2,170.0,529259.22,1647,2331.0,6
2009-07-01,31,4,200.0,641201.81,1587,2164.0,6
2009-07-01,32,3,171.0,705737.45,1860,2491.5,6
2009-07-01,33,2,562.0,1075294.48,2557,3733.0,6
2009-07-01,34,2,56.0,982554.22,3044,4032.014,9
2009-07-01,35,2,250.0,735960.67,2176,2839.306,9
2009-07-01,36,2,150.0,580958.27,1120,1585.5,9
2009-07-01,37,1,454.0,1334106.84,4260,4562.968,9
2009-07-01,38,5,511.0,2510664.65,1758,2918.01,9
2009-07-01,39,1,79.0,449527.1,1255,1728.4,9
2009-07-01,42,2,390.0,1601353.01,4332,6015.7,10
2009-07-01,50,1,154.0,984280.27,2811,3516.4,11
2009-07-01,51,2,255.0,1005090.77,3523,3789.386,12
2009-07-01,52,2,116.0,558955.28,1633,2037.5,13
2009-07-01,62,1,231.0,941556.61,2598,3364.749,14
2009-07-01,65,1,479.0,1945020.99,4732,6322.954,15
2009-07-01,66,3,378.0,2277753.49,7953,7792.903,16
2009-07-01,67,5,500.0,851306.6,973,1428.78,16
2009-07-01,68,4,200.0,442760.33,1219,1618.3,17
2009-07-01,69,1,227.0,1114003.37,2612,3568.0,18
2009-07-01,70,2,382.0,1487482.62,3561,4909.85,19
2009-07-01,71,2,449.0,1196663.33,3299,4645.05,20
2009-07-01,73,3,328.0,1980997.86,4954,6575.0,6
2009-07-01,74,2,311.0,1017645.67,3260,3448.011,21
2009-07-01,75,1,317.0,976269.37,2928,3989.0,22
2009-07-01,83,1,67.0,401765.8,1135,1419.7,23
2009-07-01,84,3,185.0,1267205.78,3054,4151.217,24
2009-07-01,85,2,390.0,1618227.97,5158,6297.406,115
2009-07-01,86,5,580.0,1233171.99,1068,1513.067,115
2009-07-01,87,1,175.0,568967.2,1714,2072.0,16
2009-07-01,89,1,273.0,811822.65,2193,2927.167,25
2009-07-01,90,1,80.0,441120.08,1201,1577.0,16
2009-07-01,91,1,350.0,1288772.07,3304,4521.0,16
2009-07-01,92,2,100.0,880609.31,2669,3466.333,16
2009-07-01,93,5,330.0,1190554.52,1197,1653.947,16
2009-07-01,94,2,142.0,618117.91,2076,2490.3,26
2009-07-01,95,3,170.0,747075.23,2322,2527.452,27
2009-07-01,96,4,184.0,1272180.07,3165,4293.0,117
2009-07-01,97,4,400.0,1101407.58,2545,3561.0,117
2009-07-01,98,1,474.0,856416.8,1848,2585.5,3
2009-07-01,99,2,260.0,689147.05,2084,2822.0,28
2009-07-01,100,2,266.0,808830.3,2710,3018.909,29
2009-07-01,517,2,342.0,1116840.76,2946,3981.0,121
2009-07-01,499,3,240.0,1977284.6,5392,7120.2,16
2009-07-01,104,3,452.0,920573.76,3672,3409.408,16
2009-07-01,105,5,200.0,832042.71,1123,1531.85,16
2009-07-01,106,2,330.0,747531.42,3565,3182.565,16
2009-07-01,107,2,62.0,887311.86,2180,2883.8,16
2009-07-01,108,2,250.0,616469.24,1706,2384.0,30
2009-07-01,109,3,214.0,1116481.88,3206,3667.702,31
2009-07-01,110,2,156.0,594385.17,1580,1992.93,32
2009-07-01,111,2,299.0,1181836.46,3269,4395.7,33
2009-07-01,112,1,463.0,1241533.86,3311,4538.0,33
2009-07-01,113,3,245.0,1002408.54,2731,3600.0,34
2009-07-01,114,2,440.0,1611425.45,6544,5980.87,34
2009-07-01,115,5,378.0,1451303.86,1499,2033.75,34
2009-07-01,116,1,313.0,888414.78,2223,3048.14,35
2009-07-01,117,2,144.0,898240.93,3213,3372.581,36
2009-07-01,118,1,126.0,1061865.69,3256,4453.658,37
2009-07-01,119,3,123.0,503418.1,1293,1687.0,38
2009-07-01,120,3,87.0,671772.87,1672,2424.0,39
2009-07-01,122,3,257.0,1100877.81,3138,3955.107,40
2009-07-01,123,1,200.0,468973.07,1374,1720.0,41
2009-07-01,124,2,250.0,1298362.82,3502,4851.0,25
2009-07-01,125,3,137.0,497723.88,1680,2053.0,42
2009-07-01,126,1,236.0,1257807.82,3527,4385.087,39
2009-07-01,127,2,405.0,1289822.3,6071,4853.61,34
2009-07-01,128,3,274.0,1400300.97,3384,4528.7,34
2009-07-01,129,2,158.0,1185533.31,4318,4730.547,34
2009-07-01,130,2,212.0,1394760.64,3597,4708.523,25
2009-07-01,136,1,201.0,1528718.61,3812,5150.5,43
2009-07-01,137,2,330.0,687627.07,1876,2453.0,3
2009-07-01,138,2,327.0,1107036.69,3004,3820.718,3
2009-07-01,139,2,213.0,1159203.0,3111,4281.154,3
2009-07-01,140,1,800.0,2284900.63,5418,7719.508,3
2009-07-01,141,1,156.0,1056004.64,2701,3675.5,3
2009-07-01,533,5,350.0,3042321.87,2386,3566.547,3
2009-07-01,142,1,115.0,1179204.79,2774,3640.7,3
2009-07-01,143,2,218.0,1145670.21,2951,3983.867,8
2009-07-01,144,2,491.0,1290809.37,3365,4751.25,8
2009-07-01,145,5,290.0,1323952.61,2561,3110.818,8
2009-07-01,146,3,357.0,1203801.97,3667,4680.243,116
2009-07-01,147,2,186.0,737185.12,1792,2448.0,21
2009-07-01,148,1,240.0,1615937.94,4572,5892.701,44
2009-07-01,149,4,350.0,1004712.95,2899,3928.0,45
2009-07-01,154,2,530.0,1608071.71,4134,5878.635,46
2009-07-01,155,1,300.0,1142003.71,2955,3973.684,42
2009-07-01,156,1,128.0,1046375.85,2987,3934.517,42
2009-07-01,159,1,434.0,1012591.51,3060,3623.451,16
2009-07-01,160,1,182.0,1046146.77,2910,3684.45,16
2009-07-01,161,3,337.0,634276.46,1712,2136.0,16
2009-07-01,162,5,190.0,1634625.29,1211,1624.723,16
2009-07-01,163,1,225.0,1582250.78,3850,5283.927,3
2009-07-01,164,2,500.0,1753176.86,4037,5598.391,6
2009-07-01,165,2,93.0,484001.88,1187,1600.0,47
2009-07-01,166,2,210.0,866339.65,3118,3107.684,19
2009-07-01,167,1,230.0,857074.35,2550,3221.766,48
2009-07-01,168,2,258.0,810612.55,2572,3421.95,49
2009-07-01,171,1,178.0,1199430.81,2985,3856.835,16
2009-07-01,172,2,129.0,681226.91,1908,2583.872,50
2009-07-01,173,2,407.0,2051508.2,5226,7286.025,51
2009-07-01,175,2,264.0,849040.47,2150,2920.833,50
2009-07-01,176,1,236.0,1305503.64,3666,5209.733,52
2009-07-01,177,2,192.0,977274.75,2445,3149.5,53
2009-07-01,180,2,283.0,1081933.68,4749,4216.602,24
2009-07-01,181,5,560.0,1538513.42,2263,3202.69,24
2009-07-01,185,2,257.0,786648.08,2282,3009.0,54
2009-07-01,186,2,600.0,1389458.76,3841,5205.6,55
2009-07-01,187,2,325.0,1647426.31,3847,5158.0,56
2009-07-01,495,1,280.0,1018289.34,2723,3518.2,56
2009-07-01,189,3,509.0,952255.25,3386,3281.33,27
2009-07-01,191,1,330.0,1247260.34,3193,4285.8,57
2009-07-01,193,1,261.0,831524.01,2453,3185.0,11
2009-07-01,194,1,440.0,1669390.62,3848,5129.25,58
2009-07-01,195,1,300.0,1161699.85,3166,4278.1,59
2009-07-01,196,2,324.0,709164.19,2086,2726.846,60
2009-07-01,197,2,300.0,1464609.44,3984,5212.4,61
2009-07-01,198,1,320.0,1210632.22,3272,4468.0,62
2009-07-01,200,3,342.0,1315812.44,5127,5555.685,63
2009-07-01,201,1,158.0,997957.8,2886,3833.231,64
2009-07-01,204,1,0.0,1496423.25,4392,5921.5,50
2009-07-01,205,2,211.0,932001.14,2494,3223.2,6
2009-07-01,206,2,327.0,1646200.45,3261,4222.3,6
2009-07-01,252,2,200.0,770148.09,1698,2388.5,28
2009-07-01,253,2,248.0,670962.62,1899,2569.0,65
2009-07-01,257,1,90.0,1272176.98,3439,4464.1,66
2009-07-01,258,2,472.0,1463672.83,3818,5159.954,66
2009-07-01,259,1,220.0,1066009.78,2910,3735.0,25
2009-07-01,260,1,256.0,861261.86,2578,3398.2,67
2009-07-01,261,1,433.0,742543.29,1967,2602.0,59
2009-07-01,262,3,325.0,1158222.69,2899,3971.0,39
2009-07-01,263,3,457.0,972239.07,2578,3621.22,39
2009-07-01,264,2,579.0,1762810.2,4717,6321.464,16
2009-07-01,265,1,300.0,1281979.62,3163,3991.8,16
2009-07-01,266,2,130.0,757660.1,2157,2759.65,68
2009-07-01,267,2,202.0,1300014.66,3126,4223.0,69
2009-07-01,269,1,314.0,1401271.72,3520,4774.2,70
2009-07-01,272,4,302.0,960140.8,2372,3490.0,71
2009-07-01,273,2,164.0,778032.08,2131,2933.5,72
2009-07-01,277,2,330.0,1007188.02,2444,3316.0,25
2009-07-01,278,2,265.0,1282250.11,3226,4358.0,25
2009-07-01,279,2,226.0,1308315.61,3239,4296.0,25
2009-07-01,498,1,312.0,1203434.57,2882,3922.0,25
2009-07-01,502,3,205.0,651204.6,1907,2376.638,118
2009-07-01,286,1,156.0,431186.92,1572,1775.93,11
2009-07-01,287,2,310.0,1232277.53,3396,4347.0,73
2009-07-01,557,4,105.0,646878.03,1718,2060.112,45
2009-07-01,288,3,118.0,450963.0,1337,1734.72,50
2009-07-01,299,4,250.0,678622.58,2605,2683.17,74
2009-07-01,300,3,181.0,1636082.81,10977,5365.252,50
2009-07-01,301,2,303.0,1278765.27,3816,4559.423,75
2009-07-01,302,3,275.0,1214126.59,3343,4312.01,25
2009-07-01,303,2,303.0,1597903.07,3968,5200.004,76
2009-07-01,305,2,373.0,1186027.72,3055,4148.0,16
2009-07-01,306,2,215.0,609991.8,1691,2181.0,25
2009-07-01,307,2,265.0,1927025.35,5087,6705.333,25
2009-07-01,308,3,339.0,1975711.15,13074,6147.372,25
2009-07-01,309,1,491.0,1777285.13,4548,6078.0,25
2009-07-01,526,5,975.0,5250459.73,1947,3341.025,25
2009-07-01,310,1,263.0,623242.43,1800,2250.0,25
2009-07-01,311,1,288.0,1623511.1,4128,5423.0,77
2009-07-01,312,1,82.0,856265.12,2353,3175.64,77
2009-07-01,313,3,486.0,1476616.1,3475,4674.1,50
2009-07-01,315,2,350.0,1681801.96,5943,6188.469,78
2009-07-01,316,3,252.0,628572.56,1784,2418.0,79
2009-07-01,317,2,259.0,1799886.02,4514,5947.255,80
2009-07-01,318,1,226.0,818521.97,2830,3004.358,81
2009-07-01,319,1,195.0,661639.2,2235,2732.0,82
2009-07-01,320,2,150.0,700994.74,2011,2759.7,83
2009-07-01,321,3,176.0,544405.74,2237,2189.807,84
2009-07-01,322,2,350.0,1668818.08,4206,5118.676,85
2009-07-01,323,3,225.0,1158482.97,3449,4593.488,86
2009-07-01,324,3,150.0,857127.05,2782,2905.174,87
2009-07-01,325,1,130.0,926570.43,3184,2961.51,88
2009-07-01,326,2,159.0,1050286.09,2813,4004.0,3
2009-07-01,327,2,100.0,658505.91,1929,2511.3,89
2009-07-01,330,1,288.0,1247565.68,3507,4846.1,90
2009-07-01,331,2,425.0,1540943.28,4118,5204.912,25
2009-07-01,332,1,150.0,767198.48,2446,3010.648,91
2009-07-01,333,2,200.0,1622538.34,7512,6647.01,92
2009-07-01,334,1,163.0,1259889.17,4181,5402.0,92
2009-07-01,335,1,383.0,1173981.5,4170,4850.977,92
2009-07-01,336,5,894.0,3184034.07,2620,3723.455,92
2009-07-01,337,2,90.0,1140339.2,3487,4600.0,92
2009-07-01,338,1,194.0,511430.04,1592,2081.3,92
2009-07-01,339,2,246.0,1222496.59,3056,4048.8,50
2009-07-01,340,2,389.0,323383.39,1146,1415.0,50
2009-07-01,341,3,260.0,405809.94,1031,1321.4,50
2009-07-01,342,3,429.0,1090687.65,3096,3969.33,50
2009-07-01,343,1,250.0,1224783.02,3439,4509.943,50
2009-07-01,344,1,231.0,719879.93,2205,2858.0,50
2009-07-01,345,3,344.0,911960.14,2509,3373.867,50
2009-07-01,346,1,396.0,590486.45,1772,2291.0,50
2009-07-01,347,5,1300.0,4544702.0,2784,3902.133,50
2009-07-01,348,1,271.0,772511.96,1922,2593.0,50
2009-07-01,511,1,170.0,584475.57,1542,2137.0,50
2009-07-01,349,1,113.0,472945.53,1645,2075.0,50
2009-07-01,350,2,305.0,1548516.91,3964,5210.0,93
2009-07-01,352,1,75.0,890611.63,2257,3065.0,3
2009-07-01,353,3,530.0,1783797.54,4051,5521.984,94
2009-07-01,354,2,110.0,961022.68,2959,3561.467,34
2009-07-01,362,2,360.0,622908.61,2284,2324.66,32
2009-07-01,363,4,250.0,1077288.09,3093,4219.553,95
2009-07-01,364,2,77.0,519490.65,1349,1899.8,80
2009-07-01,365,1,314.0,625480.83,2025,2432.894,96
2009-07-01,503,2,80.0,1806387.37,4254,5953.0,113
2009-07-01,366,3,256.0,1150465.22,2855,3971.0,3
2009-07-01,367,1,97.0,1186880.82,3119,4127.666,42
2009-07-01,368,3,428.0,839417.83,2493,3211.55,42
2009-07-01,370,2,214.0,803009.81,2196,2943.753,97
2009-07-01,371,2,261.0,1491220.12,4078,5477.833,16
2009-07-01,372,2,407.0,1395284.67,4480,5445.83,98
2009-07-01,373,1,256.0,621221.96,2103,2153.961,99
2009-07-01,527,1,300.0,603648.03,1975,2610.0,112
2009-07-01,374,2,404.0,826370.83,2401,3138.25,100
2009-07-01,375,1,122.0,1529391.23,4430,5936.5,101
2009-07-01,376,2,340.0,1528186.58,4424,5382.126,102
2009-07-01,377,1,270.0,1339415.34,3581,4985.0,103
2009-07-01,378,2,57.0,381940.76,1224,1491.0,104
